,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class
538,53558,CATMA_D12E1702-C176-450F-BC20-2B8748EFF968,53549,Priester ,-7143428,Mhuerten,2025-06-21T08:57:03.038+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
539,53656,no_annotation_126,53564, In seinem Gedächt- nisprotokoll fasste der Generalvikar das Gespräch wie folgt zusammen:  „,,,,,,,,,Bozen-Brixen,,
540,54005,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,53656,"Wie ich ihm die Frage wegen des Verhältnisses zum 16 jährigen  Mädchen […] stellte, wurde er zornig und fragte, wer darüber  gesprochen hätte. Er wisse es schon es sei der […] von […]; der  sei nie zu Hause und spioniere überall herum. Er habe auch den  Umgang mit dem Mädchen verboten. Ich ermahnte ihn, doch  den Umgang mit dem Mädchen aufzugeben.",-2197479,Mhuerten,2025-06-21T08:57:40.369+0200,Kirchenverantwortliche,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,direkt,,,Bozen-Brixen,Zitat,
541,53726,CATMA_1E73A970-55B9-45E1-BE3C-34CB71DE9D43,53678,wegen des Verhältnisses zum 16 jährigen  Mädchen,-12997222,Mhuerten,2025-06-21T08:58:22.224+0200,Verhältnis,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,,,,Bozen-Brixen,Tatbeschreibung,sexuell
542,53726,CATMA_1F7A0D1F-FDE7-477B-8B1C-949D80E966BD,53705, 16 jährigen  Mädchen,-13288961,Mhuerten,2025-06-21T08:58:31.717+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
543,53717,CATMA_5FCFF897-6ED8-476F-AFAA-9132828A2CE5,53706,16 jährigen,-13717392,Mhuerten,2025-06-21T08:58:43.003+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
544,53993,CATMA_7D300EF2-0431-4890-B45A-030BDFFE061A,53971,Umgang mit dem Mädchen,-12997222,Mhuerten,2025-06-21T08:59:10.365+0200,Verhältnis,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,,,,Bozen-Brixen,Tatbeschreibung,sexuell
545,54006,no_annotation_127,54005, ,,,,,,,,,Bozen-Brixen,,
546,54104,CATMA_3E5CE908-8A37-4DAD-A0A9-17E8B0A4FC60,54006,"Er antwortete: ‚Das  muss ich ja, es ist ja verboten worden. Es bleibt mir nichts ande- res übrig.",-11954305,Mhuerten,2025-06-21T08:57:59.030+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Bozen-Brixen,Zitat,
547,54108,no_annotation_128,54104,‘“  ,,,,,,,,,Bozen-Brixen,,
548,54188,CATMA_AE49B841-6FFA-493E-B49D-10B40D4CC1D3,54108,"Wie es nach dieser Unterredung weiterging, ist in der Akte nicht dokumen- tiert.",-13342472,Mhuerten,2025-06-21T08:59:37.412+0200,Verschleierung,CATMA_939927B5-FD79-4FE0-953C-E5A4B17F2F61,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Neutralisierung
549,54482,no_annotation_129,54188,"  Mitte der 1980er Jahre fiel der Priester erneut negativ, diesmal wegen wie- derholter körperlicher Gewalt gegenüber seinen Schülern, auf. Generalvikar  Josef Michaeler ersuchte ihn daraufhin, „sich jeder körperlichen Züchtigung  in der Schule zu enthalten“ und „keine Kinder zu schlagen“, da ",,,,,,,,,Bozen-Brixen,,
550,55397,no_annotation_130,54489,"
#######################

Seite 473

Westpfahl   Spilker   Wastl  München  - 462 -    Bedenken gegen die Recht- und Ordnungsmäßigkeit des Handelns im Sinne  einer Remonstrationspflicht dagegen bestehende Vorbehalte geltend ma- chen.    2.  Bischof Joseph Gargitter (1964 - 1986)  Joseph Gargitter übte das Amt des Bischofs von Bozen-Brixen seit dem Zeit- punkt der Gründung der Diözese im Jahr 1964 bis 1986 aus. Eine persönliche  Verantwortlichkeit des ehemaligen Bischofs Joseph Gargitter kommt damit  nur im Rahmen des vorgenannten Zeitraums in Betracht.  Nach Lektüre der Akten und Befragung von Zeitzeugen und Betroffenen sind  die Berichterstatter zu der Einschätzung gelangt, dass dem ersten Bischof der  Diözese Bozen-Brixen in sieben Missbrauchs(verdachts)fällen (Fälle 1, 3, 5, 6,  7, 9 und 10) fehlerhaftes und/oder zumindest bei der Sachbehandlung unan- gemessenes Handeln vorzuwerfen ist.   a)  ",,,,,,,,,Bozen-Brixen,,
551,55401,B-3,55397,Fall,-399266,Mhuerten,2025-04-25T16:54:27.565+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Bozen-Brixen,Relevante Textstelle,
552,55454,no_annotation_131,55401, 1  Kursorische Zusammenfassung des Sachverhalts  Zu ,,,,,,,,,Bozen-Brixen,,
553,55477,CATMA_50622BB1-A9FB-481F-B86B-C3C06641E157,55454,Beginn der 1960er Jahre,-4884623,Mhuerten,2025-07-10T15:58:32.731+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Bozen-Brixen,Zeit,
554,55486,no_annotation_132,55477, war der ,,,,,,,,,Bozen-Brixen,,
555,55494,CATMA_E38755D2-23C8-4736-8B1D-5A7250581D22,55486,Priester,-7143428,Mhuerten,2025-07-10T15:58:47.779+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
556,55711,no_annotation_133,55494,", der einer italienischen Erzdiö- zese angehörte, Kooperator in einer heute zur Diözese Bozen-Brixen gehö- renden Gemeinde. Zu diesem Zeitpunkt gingen bei der Inkardinationsdiözese  des Priesters mehrere Hinweise auf ",,,,,,,,,Bozen-Brixen,,
557,55723,CATMA_DA748AE5-17C2-4638-A64B-937F9DA3BF4E,55711,Beziehungen ,-11892824,Mhuerten,2025-07-10T15:59:16.661+0200,Verhältnis nicht weiter spezifiziert,CATMA_D6813191-08A6-4B4A-AE8E-7E4B8D5A86AC,,,,Bozen-Brixen,Framing der Taten,Verhältnis
558,55746,no_annotation_134,55723,des Priesters zu teils ,,,,,,,,,Bozen-Brixen,,
559,55761,CATMA_C8FD4D53-45F5-4696-A4E9-DEC61BCD443B_0,55746,nach  damaligem,-725551,Mhuerten,2025-07-10T15:59:54.226+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,implizit,,,Bozen-Brixen,Alter (Betroffene),
560,55802,CATMA_C8FD4D53-45F5-4696-A4E9-DEC61BCD443B_1,55775,Recht minderjährigen Frauen,-725551,Mhuerten,2025-07-10T15:59:54.226+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,implizit,,,Bozen-Brixen,Alter (Betroffene),
561,55750,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8_0,55746,nach,-14472051,Mhuerten,2025-07-10T16:00:37.704+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
562,55803,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8_1,55766,heutigem Recht minderjährigen Frauen ,-14472051,Mhuerten,2025-07-10T16:00:37.704+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
563,55766,no_annotation_135,55761, und ,,,,,,,,,Bozen-Brixen,,
564,55808,no_annotation_136,55803,ein. ,,,,,,,,,Bozen-Brixen,,
565,55947,CATMA_EFCBF68B-C074-4B6F-B802-077C608E465A,55808,"Der Priester  räumte mehrere dieser Beziehungen ein, unter anderem sexuelle Handlun- gen mit einer nach damaligem Recht minderjährigen Frau",-11832550,Mhuerten,2025-07-10T16:02:59.933+0200,Geständnis,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,,,,Bozen-Brixen,Handeln der Beschuldigten,
566,56050,no_annotation_137,55947,". Der damalige  

#######################

Seite 474

Westpfahl   Spilker   Wastl  München  - 463 -    ",,,,,,,,,Bozen-Brixen,,
567,56528,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,56050,"Apostolische Administrator der italienischen Erzdiözese und spätere Bischof  der Diözese Bozen-Brixen, Joseph Gargitter, teilte dem Priester daraufhin  mit, dass er sich an seinem bisherigen Einsatzort (heute auf dem Gebiet der  Diözese Bozen-Brixen) nicht mehr aufhalten könne. Zwei Jahre nach seiner  anschließenden Verbringung in ein Kloster war er wieder als Kooperator in  einer Gemeinde seiner Inkardinationsdiözese auf dem heutigen Gebiet der  Diözese Bozen-Brixen tätig.",-157253,Mhuerten,2025-07-10T16:04:04.807+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
568,56328,CATMA_7BF1AF19-7821-49E2-92BD-84744D1A0B95,56050,"Apostolische Administrator der italienischen Erzdiözese und spätere Bischof  der Diözese Bozen-Brixen, Joseph Gargitter, teilte dem Priester daraufhin  mit, dass er sich an seinem bisherigen Einsatzort (heute auf dem Gebiet der  Diözese Bozen-Brixen) nicht mehr aufhalten könne.",-9403721,Mhuerten,2025-07-10T16:04:30.987+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
569,56529,no_annotation_138,56528, ,,,,,,,,,Bozen-Brixen,,
570,56664,CATMA_FC4C83A9-44B0-4295-9673-0CB91717D41E,56529,Auch während dieser Zeit wurden seitens des für  ihn zuständigen Pfarrers Bedenken hinsichtlich seines Umgangs mit Mäd- chen geäußert. ,-3046417,Mhuerten,2025-07-10T16:04:53.886+0200,Meldung (Umfeld),CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,,,beruflich,Bozen-Brixen,Handeln des Umfelds,
571,56896,no_annotation_139,56664,Auch nach der Verlegung des Bischofssitzes der Diözese  Brixen nach Bozen und der in diesem Zusammenhang erfolgten Errichtung  der Diözese Bozen-Brixen übte er noch weitere vier Jahre auf deren Gebiet  seelsorgliche Tätigkeiten aus.,,,,,,,,,Bozen-Brixen,,
572,57150,CATMA_344B3FB1-2B7A-4632-A904-FDE22AFC829E,56896," In dieser Zeit beschwerten sich die Gemeinde- mitglieder einer der durch den Priester betreuten Pfarreien beim bischöfli- chen Ordinariat der Diözese Bozen-Brixen, dass der Priester seinen „Hang  zum weiblichen Geschlecht einfach nicht verbergen“ könne.",-3046417,Mhuerten,2025-07-10T16:05:34.311+0200,Meldung (Umfeld),CATMA_A185DDF9-4993-47E3-8B60-0E4D28E1B07B,,,privat,Bozen-Brixen,Handeln des Umfelds,
573,57149,CATMA_4A1DD235-62E9-47D2-882C-131170C0D985,57061,dass der Priester seinen „Hang  zum weiblichen Geschlecht einfach nicht verbergen“ könne,-13101205,Mhuerten,2025-07-10T16:06:52.640+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Bozen-Brixen,Tatbeschreibung,sexuell
574,57143,CATMA_1BDD3B7C-1D3D-4C2E-9FEE-F91492BD0047,57086,„Hang  zum weiblichen Geschlecht einfach nicht verbergen“,-11542645,Mhuerten,2025-07-10T16:06:08.813+0200,durch Frau,CATMA_165C9AC8-DA45-4732-9277-16169489C0B3,,,,Bozen-Brixen,Framing der Taten,Verführung
575,57143,CATMA_E0422C34-57A4-4A64-82D1-EEC89CBD93F4,57086,„Hang  zum weiblichen Geschlecht einfach nicht verbergen“,-3237659,Mhuerten,2025-07-10T16:05:52.088+0200,Umfeld,CATMA_41E25707-120D-432A-8B27-0E0D8B0E02C4,direkt,,,Bozen-Brixen,Zitat,
576,57175,no_annotation_140,57150, Der Priester  wechselte ,,,,,,,,,Bozen-Brixen,,
577,57196,CATMA_E7183785-E0A6-4C0C-B394-26515CAF7B77,57175,Ende der 1960er Jahre,-1617703,Mhuerten,2025-07-10T16:08:56.389+0200,Tat,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,,,,Bozen-Brixen,Zeit,
578,57346,no_annotation_141,57196," in eine ausländische Diözese, wo er bis zu  seinem Tode verblieb. In der ausländischen Diözese kam es unmittelbar nach  der Ankunft des Priesters zu ",,,,,,,,,Bozen-Brixen,,
579,57405,CATMA_913CA787-B1E2-4C49-BAE7-41E361781C43,57346,Missbrauchshandlungen an einem 11- bis 12jäh- rigen Mädchen,-13101205,Mhuerten,2025-07-10T16:07:19.756+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Bozen-Brixen,Tatbeschreibung,sexuell
580,57367,CATMA_A9957ACA-4798-443F-8C6A-76F9251CF4AA,57346,Missbrauchshandlungen,-13239067,Mhuerten,2025-07-10T16:07:49.584+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Bozen-Brixen,Framing der Taten,
581,57405,CATMA_2967FF6F-D05F-4BCA-8B1D-37CF714B6BE2,57377,11- bis 12jäh- rigen Mädchen,-2595222,Mhuerten,2025-07-10T16:08:04.805+0200,U14,CATMA_70B3E1DF-DA17-41A4-8685-442F3D31BDAE,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
582,57405,CATMA_76C788C3-E9FA-490D-9DA1-8886F12FDF2A,57397, Mädchen,-13288961,Mhuerten,2025-07-10T16:08:18.696+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
583,57406,no_annotation_142,57405,",",,,,,,,,,Bozen-Brixen,,
584,57451,CATMA_EBD8C87A-9282-4E93-B85B-EAD0F0DF1C01,57406, die der Priester Jahrzehnte später einräumte,-11832550,Mhuerten,2025-07-10T16:08:41.964+0200,Geständnis,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,,,,Bozen-Brixen,Handeln der Beschuldigten,
585,57453,no_annotation_143,57451,. ,,,,,,,,,Bozen-Brixen,,
586,57616,CATMA_9B20F921-8792-47BF-A416-47E325EBD083,57453,Anfang der  2020er Jahre meldete eine Betroffene bei der Ombudsstelle der Diözese Bo- zen-Brixen durch den Priester erlittenen Missbrauch während ihrer Schulzeit. ,-5775611,Mhuerten,2025-07-10T16:09:21.896+0200,Meldung,CATMA_4B58BD11-F55C-4E4B-A09C-474BD5D22CE0,,,,Bozen-Brixen,Handeln der Betroffenen,
587,57478,CATMA_88EA2156-DEE6-402D-8F22-2D5B266342EE,57453,Anfang der  2020er Jahre ,-4884623,Mhuerten,2025-07-10T16:09:54.871+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Bozen-Brixen,Zeit,
588,57777,CATMA_51B1B599-B399-4481-87E0-E7B8500C2A09,57550,durch den Priester erlittenen Missbrauch während ihrer Schulzeit.  Der Priester habe sie und andere minderjährige Schulmädchen in den 1960er  Jahren mit dem Auto nach Hause gefahren und dabei an den Geschlechtstei- len berührt.,-7797647,Mhuerten,2025-07-10T16:12:52.261+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Macht- und Abhängigkeitsverhältnis,,,Bozen-Brixen,Tatbeschreibung,sexuell
589,57591,CATMA_F76B87C4-2FDE-4DD9-AB01-4F0CF9CDF90A,57580,Missbrauch ,-13239067,Mhuerten,2025-07-10T16:10:05.746+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Bozen-Brixen,Framing der Taten,
590,57676,CATMA_93D2477D-F1A1-4B4E-B760-93A9790C537B,57635,sie und andere minderjährige Schulmädchen,-14472051,Mhuerten,2025-07-10T16:19:58.669+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
591,57676,CATMA_8C14AB2E-10CC-47AE-A7A0-F7EBF715646E,57635,sie und andere minderjährige Schulmädchen,-13288961,Mhuerten,2025-07-10T16:19:29.678+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
592,57698,CATMA_AFF31B37-80DE-4165-B2EF-645154BC21FC,57677,in den 1960er  Jahren,-1617703,Mhuerten,2025-07-10T16:13:15.485+0200,Tat,CATMA_EFC508B6-1D39-44DB-BF7F-2446A3582795,,,,Bozen-Brixen,Zeit,
593,57874,no_annotation_144,57777,"      

#######################

Seite 485

Westpfahl   Spilker   Wastl  München  - 474 -    f)  ",,,,,,,,,Bozen-Brixen,,
594,57928,no_annotation_145,57878, 9  Kursorische Zusammenfassung des Sachverhalts  ,,,,,,,,,Bozen-Brixen,,
595,57949,CATMA_A0FE8826-E5A7-48AE-9C71-FE6EDA99E666,57928,Ende der 1970er Jahre,-4884623,Mhuerten,2025-07-10T17:41:53.169+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Bozen-Brixen,Zeit,
596,58033,no_annotation_146,57949," wurde im Ordinariat bekannt, dass der körperlich und  geistig schwer angeschlagene ",,,,,,,,,Bozen-Brixen,,
597,58042,CATMA_67C2FCE4-037F-41BA-8987-60555A00210D,58033,Priester ,-7143428,Mhuerten,2025-07-10T17:44:33.308+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
598,58061,no_annotation_147,58042,zunächst gegenüber ,,,,,,,,,Bozen-Brixen,,
599,58083,CATMA_5836DD15-6AAD-4DA7-8252-C38E8D200B5D,58061,(volljährigen)  Frauen,-725551,Mhuerten,2025-07-10T17:44:44.553+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Bozen-Brixen,Alter (Betroffene),
600,58083,CATMA_1A3F73AD-0114-4F22-A7D5-FF244F7982D9,58077,Frauen,-13288961,Mhuerten,2025-07-10T17:45:10.228+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
601,58110,no_annotation_148,58083, und später auch gegenüber ,,,,,,,,,Bozen-Brixen,,
602,58143,CATMA_42A3474B-3EAD-42BD-857A-BCB8F3657E50,58110,minderjährigen Mädchen und Jungen,-14472051,Mhuerten,2025-07-10T17:45:25.927+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
603,58133,CATMA_3260FB59-6AD9-4EF2-95AF-1797434FF203,58125,Mädchen ,-13288961,Mhuerten,2025-07-10T17:45:48.528+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
604,58144,CATMA_6C7C7736-BA15-489B-8061-FCF1004602DC,58137,Jungen ,-9889053,Mhuerten,2025-07-10T17:45:56.141+0200,männlich,CATMA_491C1421-1813-476C-80A9-E461CCA24A21,,,,Bozen-Brixen,Geschlecht (Betroffene),
605,58171,no_annotation_149,58144,se- xuell übergriffig wurde,,,,,,,,,Bozen-Brixen,,
606,58245,CATMA_0A3D43AE-C403-4033-913A-DF4EADBF7231,58171,". In der Pfarrei wurde, soweit ersichtlich, zunächst  nichts unternommen. ",-2587561,Mhuerten,2025-07-10T17:48:14.405+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
607,58604,CATMA_30599D70-FEE2-4656-AEF4-E59F5EAD03BE,58172," In der Pfarrei wurde, soweit ersichtlich, zunächst  nichts unternommen.   Nach Abstimmung zwischen Generalvikar Josef Michaeler und Bischof Jo- seph Gargitter sollte der Priester angewiesen werden, sich stationär behan- deln zu lassen. Nach der Behandlung sollte sodann über die weiteren Schritte  entschieden werden. Als der Zustand des Priesters sich jedoch rapide ver- schlechterte, wurde er in eine Klinik im Ausland verbracht.",-157253,Mhuerten,2025-07-10T17:47:38.348+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
608,58604,CATMA_44629151-C5ED-4527-94F2-310F2E40BA10,58332,"sollte der Priester angewiesen werden, sich stationär behan- deln zu lassen. Nach der Behandlung sollte sodann über die weiteren Schritte  entschieden werden. Als der Zustand des Priesters sich jedoch rapide ver- schlechterte, wurde er in eine Klinik im Ausland verbracht.",-9403721,Mhuerten,2025-07-10T17:48:02.186+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Vorgehen
609,58703,no_annotation_150,58604," Kurz nach der Ein- lieferung teilte der behandelnde Arzt mit, dass die „sexuellen Vergehen“ eine  ",,,,,,,,,Bozen-Brixen,,
610,58759,CATMA_F729C708-CE66-40D7-91A4-D2F5AE874D26,58703,Folge des Kontrollverlustes und der Intelligenzminderung,-7752464,Mhuerten,2025-07-10T17:48:38.292+0200,Dummheit,CATMA_B9C42C77-32E3-4E40-9725-60C636A754AF,,,,Bozen-Brixen,Framing der Taten,
611,59530,no_annotation_151,58759," des Priesters seien  und er aufgrund seines gesundheitlichen Zustandes „heuer [nicht mehr] ein- satzfähig“ sein werde. Kurze Zeit später floh der Pfarrer aus der Klinik in seine  frühere Pfarrei und unternahm weitere Versuche, dorthin zurückzukehren.  Die Dokumentation in der Personalakte endet, ohne dass ersichtlich ist, wie  mit dem Priester weiter verfahren wurde.  Bewertung der Berichterstatter basierend auf Aktenlektüre sowie Zeitzeu- gen- und Betroffenenbefragungen  Bischof Joseph Gargitter war über die gegen den Priester erhobenen Vor- würfe informiert und in die Behandlung des Falles eingebunden. Unter seiner  Verantwortung wurde zwar sichergestellt, dass der Priester aus der Seel- sorge entfernt und in eine Klinik eingewiesen wurde. Allerdings konnte ",,,,,,,,,Bozen-Brixen,,
612,59622,no_annotation_152,59536,"
#######################

Seite 490

Westpfahl   Spilker   Wastl  München  - 479 -    ",,,,,,,,,Bozen-Brixen,,
613,59664,no_annotation_153,59625,der Gesamtschau der Akten ergeben sich ,,,,,,,,,Bozen-Brixen,,
614,59683,CATMA_6207282A-602D-483D-855D-14D4DB0F64F7,59664,Missbrauchsvorwürfe,-13101205,Mhuerten,2025-07-11T10:27:34.505+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,Macht- und Abhängigkeitsverhältnis,,,Bozen-Brixen,Tatbeschreibung,sexuell
615,59683,CATMA_00AA3197-07D8-47CD-BCDD-6BB0FD663773,59664,Missbrauchsvorwürfe,-13239067,Mhuerten,2025-07-11T10:28:10.011+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Bozen-Brixen,Framing der Taten,
616,59733,no_annotation_154,59683," in sieben  seiner zehn Einsatzorte, die sich auf ",,,,,,,,,Bozen-Brixen,,
617,59767,CATMA_78BAC3D5-4293-4F8A-A74E-551D4367EF13,59733,erhebliche Zahl von Minderjährigen,-14472051,Mhuerten,2025-07-11T10:26:04.360+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Bozen-Brixen,Alter (Betroffene),minderjährig
618,59767,CATMA_0A091319-9EE8-4434-A7ED-5A7CB52F65D1,59753,Minderjährigen,-12849962,Mhuerten,2025-07-11T10:26:16.999+0200,unklar,CATMA_76B8CB6D-3A64-43A4-9962-48611A6D215E,,,,Bozen-Brixen,Geschlecht (Betroffene),
619,59811,no_annotation_155,59767, be- zogen. Darüber hinaus wurden gegen den ,,,,,,,,,Bozen-Brixen,,
620,59820,CATMA_08053ACB-45A4-4A66-AFCB-9CECE512BB39,59811,Priester ,-7143428,Mhuerten,2025-07-11T10:27:56.594+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Bozen-Brixen,Beschuldigte,
621,59825,no_annotation_156,59820,auch ,,,,,,,,,Bozen-Brixen,,
622,59861,CATMA_36EF9ECC-0E77-4102-844F-191B06D41110,59825,Vorwürfe des sexu- ellen Missbrauchs,-13239067,Mhuerten,2025-07-11T10:28:22.563+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Bozen-Brixen,Framing der Taten,
623,59861,CATMA_101ED544-B032-4A42-B466-69CDDEACB704,59825,Vorwürfe des sexu- ellen Missbrauchs,-13101205,Mhuerten,2025-07-11T10:27:04.449+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Bozen-Brixen,Tatbeschreibung,sexuell
624,59872,no_annotation_157,59861, gegenüber ,,,,,,,,,Bozen-Brixen,,
625,59896,CATMA_F96D8965-E6CA-4339-AF13-5FF2D7A2E499,59872,zwei volljährigen Frauen,-725551,Mhuerten,2025-07-11T10:26:35.168+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Bozen-Brixen,Alter (Betroffene),
626,59896,CATMA_2A43E5A2-B4BA-447E-9ADE-CA56E487443B,59890,Frauen,-13288961,Mhuerten,2025-07-11T10:26:42.851+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Bozen-Brixen,Geschlecht (Betroffene),
627,60367,no_annotation_158,59896," erhoben.  Bewertung der Berichterstatter basierend auf Aktenlektüre sowie Zeitzeu- gen- und Betroffenenbefragungen   Während seiner Amtszeit als Bischof der Diözese Bozen-Brixen war Wilhelm  Egger in die Behandlung des Falls eingebunden. Es ist davon auszugehen,  dass ihm aufgrund seiner nachweislichen Befassung mit dem Priester sowie  seiner Aussagen beziehungsweise Weisungen gegenüber diesem auch die  bereits vor seiner Amtszeit erhobenen Vorwürfe bekannt waren. T",,,,,,,,,Bozen-Brixen,,
628,60888,CATMA_9407D091-C97B-4AC7-B2B4-8AF6F00935F1,60367,"rotz der ge- gen den Priester erhobenen Anschuldigungen leitete er jedoch keine erkenn- baren oder gar geeigneten Aufklärungsmaßnahmen ein, insbesondere keine,  auch trotz der möglichen kirchenrechtlichen Verjährung gebotene kirchen- rechtliche Voruntersuchung.   Bischof Wilhelm Egger ließ den Priester trotz der wiederholten schwerwie- genden Vorwürfe weiterhin in der Seelsorge tätig sein, ohne Maßnahmen zu  ergreifen, die geeignet gewesen wären, mögliche erneute sexuelle Übergriffe  auf Minderjährige zu verhindern.",-5632485,Mhuerten,2025-07-11T10:34:29.649+0200,Verzögerung,CATMA_86272FE8-18AD-46EB-B7C0-40B75F016B67,Untätigkeit,,,Bozen-Brixen,Handeln der Bistumsverantwortlichen,Neutralisierung
629,61067,no_annotation_159,60888," Tatsächlich kam es zu weiteren Übergriffen,  für die der Bischof nach Ansicht der Berichterstatter eine Mitverantwortung  trägt, da er keine präventiven Maßnahmen ergriffen hat. ",,,,,,,,,Bozen-Brixen,,
