,start,end,id,text,tag_type_id,tag_type,catma_markupauthor,catma_markuptimestamp,catma_displaycolor,Belegung,Art,Bestimmung_Umfeld
1543,52442,52455,CATMA_6B7BBA3A-0F65-46D4-96B3-9D83149BD5CF,den größeren ,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-21T08:54:13.306+0200,-15715508,,,
1544,52442,52455,CATMA_376A23AD-D5A5-4D2D-A0DB-B9BF99E1BCD1,den größeren ,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-21T08:54:29.421+0200,-13288961,,,
1545,52442,52455,CATMA_14C47545-A2E6-4685-AF36-57AC42AE742D,den größeren ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-06-21T08:54:43.829+0200,-14472051,,,
1546,52455,52462,CATMA_6B7BBA3A-0F65-46D4-96B3-9D83149BD5CF,Mädchen,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-21T08:54:13.306+0200,-15715508,,,
1547,52455,52462,CATMA_376A23AD-D5A5-4D2D-A0DB-B9BF99E1BCD1,Mädchen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-21T08:54:29.421+0200,-13288961,,,
1548,52455,52462,CATMA_14C47545-A2E6-4685-AF36-57AC42AE742D,Mädchen,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-06-21T08:54:43.829+0200,-14472051,,,
1549,52462,52516,CATMA_6B7BBA3A-0F65-46D4-96B3-9D83149BD5CF, vor dem Widum aufgehalten  und diese nicht heimgehen ,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-21T08:54:13.306+0200,-15715508,,,
1550,52516,52524,CATMA_6B7BBA3A-0F65-46D4-96B3-9D83149BD5CF,lassen. ,CATMA_9D8A2C3C-FAFB-49B1-825B-C2911B55A40D,weitere Vorwürfe,Mhuerten,2025-06-21T08:54:13.306+0200,-15715508,,,
1551,52524,52577,no_annotation_122,Einige Eltern hätten die Kinder bereits ge- sucht.   ,,,,,,,,
1552,52577,52581,CATMA_E51D0B1B-918B-4B7D-BB4D-5B8070557EA6,Aus ,CATMA_86272FE8-18AD-46EB-B7C0-40B75F016B67,Verzögerung,Mhuerten,2025-06-21T08:55:10.110+0200,-5632485,Untätigkeit,,
1553,52581,52643,CATMA_E51D0B1B-918B-4B7D-BB4D-5B8070557EA6,"den Akten geht nicht hervor, ob im Ordinariat aufgrund dieser ",CATMA_86272FE8-18AD-46EB-B7C0-40B75F016B67,Verzögerung,Mhuerten,2025-06-21T08:55:10.110+0200,-5632485,Untätigkeit,,
1554,52643,52700,CATMA_E51D0B1B-918B-4B7D-BB4D-5B8070557EA6,Informa- tionen (Aufklärungs-)Maßnahmen ergriffen wurden.,CATMA_86272FE8-18AD-46EB-B7C0-40B75F016B67,Verzögerung,Mhuerten,2025-06-21T08:55:10.110+0200,-5632485,Untätigkeit,,
1555,52700,52724,no_annotation_123,   Die Personalakte des ,,,,,,,,
1556,52724,52733,CATMA_E3BA5097-6499-45C5-A3BC-58857C2CDE62,Priesters,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-21T08:55:45.728+0200,-7143428,,,
1557,52733,52918,no_annotation_124," enthält zudem folgendes an Generalvikar Jo- sef Untergasser gerichtete Schreiben eines Dekans:   

#######################

Seite 398

Westpfahl   Spilker   Wastl  München  - 387 -    ",,,,,,,,
1558,52918,52919,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,„,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1559,52919,52935,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,Im Anschluss an ,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1560,52919,52935,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,Im Anschluss an ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1561,52935,52978,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,"die gestrige Unterredung, betreffend den  [",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1562,52935,52978,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,"die gestrige Unterredung, betreffend den  [",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1563,52978,52986,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,Priester,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1564,52978,52986,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,Priester,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1565,52978,52986,CATMA_21F09ADB-DB48-4463-B88B-DA1B7AD95499,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-21T08:55:56.009+0200,-7143428,,,
1566,52986,53001,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,] habe ich mir ,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1567,52986,53001,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,] habe ich mir ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1568,53001,53063,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,"doch überlegt, es könnte klüger sein,  wenn ich ihm doch noch ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1569,53001,53063,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,"doch überlegt, es könnte klüger sein,  wenn ich ihm doch noch ",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1570,53063,53129,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,"einmal in aller brüderlicher Liebe einen  Brief schreibe, damit er",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1571,53063,53129,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,"einmal in aller brüderlicher Liebe einen  Brief schreibe, damit er",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1572,53129,53195,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB," sich nicht vertratscht fühlt, ihm aber zu- gleich bedeute, dass, ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1573,53129,53195,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE," sich nicht vertratscht fühlt, ihm aber zu- gleich bedeute, dass, ",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1574,53195,53257,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,"wenn er seine Haltung nicht ändert, den  Fall dem Hochwst. B. ",CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1575,53195,53257,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,"wenn er seine Haltung nicht ändert, den  Fall dem Hochwst. B. ",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1576,53257,53322,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,Ordinariate zu melden. In diesem Sinne  bitte ich daher von dort ,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1577,53257,53322,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,Ordinariate zu melden. In diesem Sinne  bitte ich daher von dort ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1578,53322,53358,CATMA_3E20FA50-949B-4C7B-9942-D4A6D1CA8FDB,aus vorläufig nichts zu unternehmen.,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,keine Konsequenzen,Mhuerten,2025-06-21T08:56:49.150+0200,-2587561,,,
1579,53322,53358,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,aus vorläufig nichts zu unternehmen.,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1580,53358,53359,CATMA_945C6F23-AF0C-4A54-8F6A-6E47F39808FE,“,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:55:33.572+0200,-2197479,direkt,,
1581,53359,53456,no_annotation_125,"  Was mit der zu ändernden „Haltung“ des Priesters gemeint ist, geht aus der  Akte nicht hervor. ",,,,,,,,
1582,53456,53510,CATMA_8B5DCF28-8115-4705-9607-0E1BB7DB4BFA,Ende der 1960er Jahre fand eine Unterredung zwischen  ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-21T08:57:12.483+0200,-9403721,,,
1583,53510,53549,CATMA_8B5DCF28-8115-4705-9607-0E1BB7DB4BFA,Generalvikar Josef Untergasser und dem ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-21T08:57:12.483+0200,-9403721,,,
1584,53549,53558,CATMA_8B5DCF28-8115-4705-9607-0E1BB7DB4BFA,Priester ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-21T08:57:12.483+0200,-9403721,,,
1585,53549,53558,CATMA_D12E1702-C176-450F-BC20-2B8748EFF968,Priester ,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-06-21T08:57:03.038+0200,-7143428,,,
1586,53558,53564,CATMA_8B5DCF28-8115-4705-9607-0E1BB7DB4BFA,statt.,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-06-21T08:57:12.483+0200,-9403721,,,
1587,53564,53656,no_annotation_126, In seinem Gedächt- nisprotokoll fasste der Generalvikar das Gespräch wie folgt zusammen:  „,,,,,,,,
1588,53656,53678,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,Wie ich ihm die Frage ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1589,53678,53702,CATMA_1E73A970-55B9-45E1-BE3C-34CB71DE9D43,wegen des Verhältnisses ,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,Verhältnis,Mhuerten,2025-06-21T08:58:22.224+0200,-12997222,,,
1590,53678,53702,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,wegen des Verhältnisses ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1591,53702,53705,CATMA_1E73A970-55B9-45E1-BE3C-34CB71DE9D43,zum,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,Verhältnis,Mhuerten,2025-06-21T08:58:22.224+0200,-12997222,,,
1592,53702,53705,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,zum,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1593,53705,53706,CATMA_1E73A970-55B9-45E1-BE3C-34CB71DE9D43, ,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,Verhältnis,Mhuerten,2025-06-21T08:58:22.224+0200,-12997222,,,
1594,53705,53706,CATMA_1F7A0D1F-FDE7-477B-8B1C-949D80E966BD, ,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-21T08:58:31.717+0200,-13288961,,,
1595,53705,53706,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB, ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1596,53706,53717,CATMA_1E73A970-55B9-45E1-BE3C-34CB71DE9D43,16 jährigen,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,Verhältnis,Mhuerten,2025-06-21T08:58:22.224+0200,-12997222,,,
1597,53706,53717,CATMA_1F7A0D1F-FDE7-477B-8B1C-949D80E966BD,16 jährigen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-21T08:58:31.717+0200,-13288961,,,
1598,53706,53717,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,16 jährigen,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1599,53706,53717,CATMA_5FCFF897-6ED8-476F-AFAA-9132828A2CE5,16 jährigen,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,16-17,Mhuerten,2025-06-21T08:58:43.003+0200,-13717392,,,
1600,53717,53726,CATMA_1E73A970-55B9-45E1-BE3C-34CB71DE9D43,  Mädchen,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,Verhältnis,Mhuerten,2025-06-21T08:58:22.224+0200,-12997222,,,
1601,53717,53726,CATMA_1F7A0D1F-FDE7-477B-8B1C-949D80E966BD,  Mädchen,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,weiblich,Mhuerten,2025-06-21T08:58:31.717+0200,-13288961,,,
1602,53717,53726,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,  Mädchen,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1603,53726,53768,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB," […] stellte, wurde er zornig und fragte, ",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1604,53768,53832,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,wer darüber  gesprochen hätte. Er wisse es schon es sei der […] ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1605,53832,53895,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,von […]; der  sei nie zu Hause und spioniere überall herum. Er ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1606,53895,53961,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,"habe auch den  Umgang mit dem Mädchen verboten. Ich ermahnte ihn, ",CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1607,53961,53971,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,doch  den ,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1608,53971,53993,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB,Umgang mit dem Mädchen,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1609,53971,53993,CATMA_7D300EF2-0431-4890-B45A-030BDFFE061A,Umgang mit dem Mädchen,CATMA_0EA3F884-6C6C-4934-B480-30E0637E8B20,Verhältnis,Mhuerten,2025-06-21T08:59:10.365+0200,-12997222,,,
1610,53993,54005,CATMA_E7316C1D-D5C6-45F5-82B6-1CFE257857CB, aufzugeben.,CATMA_CEB4499C-C725-4EC8-B9A8-BE935C89C9F1,Kirchenverantwortliche,Mhuerten,2025-06-21T08:57:40.369+0200,-2197479,direkt,,
1611,54005,54006,no_annotation_127, ,,,,,,,,
1612,54006,54027,CATMA_3E5CE908-8A37-4DAD-A0A9-17E8B0A4FC60,Er antwortete: ‚Das  ,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-21T08:57:59.030+0200,-11954305,indirekt,,
1613,54027,54093,CATMA_3E5CE908-8A37-4DAD-A0A9-17E8B0A4FC60,"muss ich ja, es ist ja verboten worden. Es bleibt mir nichts ande-",CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-21T08:57:59.030+0200,-11954305,indirekt,,
1614,54093,54104,CATMA_3E5CE908-8A37-4DAD-A0A9-17E8B0A4FC60, res übrig.,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,Beschuldigte,Mhuerten,2025-06-21T08:57:59.030+0200,-11954305,indirekt,,
1615,54104,54108,no_annotation_128,‘“  ,,,,,,,,
1616,54108,54158,CATMA_AE49B841-6FFA-493E-B49D-10B40D4CC1D3,"Wie es nach dieser Unterredung weiterging, ist in ",CATMA_939927B5-FD79-4FE0-953C-E5A4B17F2F61,Verschleierung,Mhuerten,2025-06-21T08:59:37.412+0200,-13342472,,,
1617,54158,54188,CATMA_AE49B841-6FFA-493E-B49D-10B40D4CC1D3,der Akte nicht dokumen- tiert.,CATMA_939927B5-FD79-4FE0-953C-E5A4B17F2F61,Verschleierung,Mhuerten,2025-06-21T08:59:37.412+0200,-13342472,,,
1618,54188,54482,no_annotation_129,"  Mitte der 1980er Jahre fiel der Priester erneut negativ, diesmal wegen wie- derholter körperlicher Gewalt gegenüber seinen Schülern, auf. Generalvikar  Josef Michaeler ersuchte ihn daraufhin, „sich jeder körperlichen Züchtigung  in der Schule zu enthalten“ und „keine Kinder zu schlagen“, da ",,,,,,,,
1619,54482,54489,,"dies  
",CATMA_F652635C-A0CC-4F61-A2B4-D163F685F0FF,End,Mhuerten,2025-07-10T15:53:52.293+0200,-9667700,,,
1620,54489,55397,no_annotation_130,"
#######################

Seite 473

Westpfahl   Spilker   Wastl  München  - 462 -    Bedenken gegen die Recht- und Ordnungsmäßigkeit des Handelns im Sinne  einer Remonstrationspflicht dagegen bestehende Vorbehalte geltend ma- chen.    2.  Bischof Joseph Gargitter (1964 - 1986)  Joseph Gargitter übte das Amt des Bischofs von Bozen-Brixen seit dem Zeit- punkt der Gründung der Diözese im Jahr 1964 bis 1986 aus. Eine persönliche  Verantwortlichkeit des ehemaligen Bischofs Joseph Gargitter kommt damit  nur im Rahmen des vorgenannten Zeitraums in Betracht.  Nach Lektüre der Akten und Befragung von Zeitzeugen und Betroffenen sind  die Berichterstatter zu der Einschätzung gelangt, dass dem ersten Bischof der  Diözese Bozen-Brixen in sieben Missbrauchs(verdachts)fällen (Fälle 1, 3, 5, 6,  7, 9 und 10) fehlerhaftes und/oder zumindest bei der Sachbehandlung unan- gemessenes Handeln vorzuwerfen ist.   a)  ",,,,,,,,
1621,55397,55401,B-3,Fall,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,Start,Mhuerten,2025-04-25T16:54:27.565+0200,-399266,,,
1622,55401,55454,no_annotation_131, 1  Kursorische Zusammenfassung des Sachverhalts  Zu ,,,,,,,,
1623,55454,55477,CATMA_50622BB1-A9FB-481F-B86B-C3C06641E157,Beginn der 1960er Jahre,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,Meldung,Mhuerten,2025-07-10T15:58:32.731+0200,-4884623,,,
1624,55477,55486,no_annotation_132, war der ,,,,,,,,
1625,55486,55494,CATMA_E38755D2-23C8-4736-8B1D-5A7250581D22,Priester,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,Kleriker,Mhuerten,2025-07-10T15:58:47.779+0200,-7143428,,,
1626,55494,55711,no_annotation_133,", der einer italienischen Erzdiö- zese angehörte, Kooperator in einer heute zur Diözese Bozen-Brixen gehö- renden Gemeinde. Zu diesem Zeitpunkt gingen bei der Inkardinationsdiözese  des Priesters mehrere Hinweise auf ",,,,,,,,
1627,55711,55723,CATMA_DA748AE5-17C2-4638-A64B-937F9DA3BF4E,Beziehungen ,CATMA_D6813191-08A6-4B4A-AE8E-7E4B8D5A86AC,Verhältnis nicht weiter spezifiziert,Mhuerten,2025-07-10T15:59:16.661+0200,-11892824,,,
1628,55723,55746,no_annotation_134,des Priesters zu teils ,,,,,,,,
1629,55746,55750,CATMA_C8FD4D53-45F5-4696-A4E9-DEC61BCD443B,nach,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-10T15:59:54.226+0200,-725551,implizit,,
1630,55746,55750,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8,nach,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T16:00:37.704+0200,-14472051,,,
1631,55750,55761,CATMA_C8FD4D53-45F5-4696-A4E9-DEC61BCD443B,  damaligem,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-10T15:59:54.226+0200,-725551,implizit,,
1632,55761,55766,no_annotation_135, und ,,,,,,,,
1633,55766,55775,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8,heutigem ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T16:00:37.704+0200,-14472051,,,
1634,55775,55781,CATMA_C8FD4D53-45F5-4696-A4E9-DEC61BCD443B,Recht ,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-10T15:59:54.226+0200,-725551,implizit,,
1635,55775,55781,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8,Recht ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T16:00:37.704+0200,-14472051,,,
1636,55781,55802,CATMA_C8FD4D53-45F5-4696-A4E9-DEC61BCD443B,minderjährigen Frauen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,erwachsen,Mhuerten,2025-07-10T15:59:54.226+0200,-725551,implizit,,
1637,55781,55802,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8,minderjährigen Frauen,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T16:00:37.704+0200,-14472051,,,
1638,55802,55803,CATMA_66F5F0DD-2927-498E-815D-946B5D5B3AA8, ,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,Minderjährigkeit nicht spezifiziert,Mhuerten,2025-07-10T16:00:37.704+0200,-14472051,,,
1639,55803,55808,no_annotation_136,ein. ,,,,,,,,
1640,55808,55875,CATMA_EFCBF68B-C074-4B6F-B802-077C608E465A,"Der Priester  räumte mehrere dieser Beziehungen ein, unter anderem ",CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-07-10T16:02:59.933+0200,-11832550,,,
1641,55875,55947,CATMA_EFCBF68B-C074-4B6F-B802-077C608E465A,sexuelle Handlun- gen mit einer nach damaligem Recht minderjährigen Frau,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,Geständnis,Mhuerten,2025-07-10T16:02:59.933+0200,-11832550,,,
1642,55947,56050,no_annotation_137,". Der damalige  

#######################

Seite 474

Westpfahl   Spilker   Wastl  München  - 463 -    ",,,,,,,,
1643,56050,56081,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,Apostolische Administrator der ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1644,56050,56081,CATMA_7BF1AF19-7821-49E2-92BD-84744D1A0B95,Apostolische Administrator der ,CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T16:04:30.987+0200,-9403721,,,
1645,56081,56160,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,"italienischen Erzdiözese und spätere Bischof  der Diözese Bozen-Brixen, Joseph ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1646,56081,56160,CATMA_7BF1AF19-7821-49E2-92BD-84744D1A0B95,"italienischen Erzdiözese und spätere Bischof  der Diözese Bozen-Brixen, Joseph ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T16:04:30.987+0200,-9403721,,,
1647,56160,56241,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,"Gargitter, teilte dem Priester daraufhin  mit, dass er sich an seinem bisherigen ",CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
1648,56160,56241,CATMA_7BF1AF19-7821-49E2-92BD-84744D1A0B95,"Gargitter, teilte dem Priester daraufhin  mit, dass er sich an seinem bisherigen ",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,"Maßnahme, Strafe",Mhuerten,2025-07-10T16:04:30.987+0200,-9403721,,,
1649,56241,56322,CATMA_2FF73F30-8DC3-477B-B839-0B0233897CD0,Einsatzort (heute auf dem Gebiet der  Diözese Bozen-Brixen) nicht mehr aufhalten ,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,Vorgehen allgemein,Mhuerten,2025-07-10T16:04:04.807+0200,-157253,,,
