,end,id,start,text,catma_displaycolor,catma_markupauthor,catma_markuptimestamp,tag_type,tag_type_id,Belegung,Art,Bestimmung_Umfeld,text_name,Primary_class,Secondary_class
246,26127,no_annotation_62,22918,"

#######################

Seite 594

  574    kein Anwesenheitsrecht) und dass nicht allein auf die bereits vorliegende  schriftliche Zeugenaussage von einer staatlichen Ermittlungsbehörde zu- rückgegriffen werden könne. Da es sich um eine sehr grundsätzliche Fra- gestellung handelt, habe ich zugesagt, diese mit unserem Offizial zu klä- ren.“  In der Folge kam es zu einem weiteren Kontakt zwischen der Justitiarin und Frau  Rechtsanwältin L., in welchem es u. a. um die kirchenrechtliche Prüfung der Glaub- würdigkeit der Betroffenen* ging. In einem Vermerk vom 13.04.2011 hielt die Jus- titiarin auszugsweise Folgendes fest:  „Zwar kann die vor der staatlichen Behörde getätigte Aussage daraufhin  geprüft werden, ob sie in sich glaubhaft ist. Darüber hinaus erfordert das  kirchliche Verfahren aber auch eine Prüfung dahin, ob die Person selbst  glaubwürdig ist. Dies kann nur in einem persönlichen Vernehmungstermin  geprüft werden.   Frau [L.] war sodann insbesondere wichtig, ob die Vernehmung zwingend  durch einen Priester erfolgen müsse, da es für eine junge Frau, die von  einem Priester missbraucht worden sei, sehr schwierig sein könne, erneut  einem Priester gegenüberzutreten. Ich habe hierzu die Auskunft gegeben,  dass meines Wissens als Regelfall vorgesehen ist, dass die Verfahren aus- schließlich von Priestern zu führen seien. Ob hiervon eine Ausnahme ge- macht werden könne, müsse zunächst in den einschlägigen römischen Nor- men geprüft werden.“  Am 15.04.2011 fand aus Anlass der Einstellung des staatsanwaltschaftlichen Ver- fahrens ein erneutes Gespräch zwischen dem Beschuldigten, der Justitiarin und  Herrn Dr. Heße statt. Gegenstand des Gesprächs war ausweislich des in der Akte  befindlichen Protokolls u. a. eine Mitteilung von Herrn Dr. Heße, dass dem Erzbis- tum die Ermittlungsakte der Staatsanwaltschaft vorliege und dass nun unabhängig  vom staatlichen Verfahren geprüft werden müsse, ob auf dieser Grundlage die  Eröffnung einer kirchlichen Voruntersuchung angezeigt sei. Dies werde derzeit von  Offizial Dr. Assenmacher geprüft. Der Beschuldigte äußerte ausweislich des  

#######################

Seite 630

  610    3.  Kurzdarstellung der Aktenvorgänge ohne/mit nicht sicher festgestell- ten Pflichtverletzungen  Im Folgenden werden der Vollständigkeit halber sämtliche Aktenvorgänge darge- stellt, die die Gutachter gemäß dem o. g. Ampelsystem als „gelb“ oder „grün“ ein- geordnet haben. Es handelt sich hierbei mit Blick auf die Wahrung der Rechte der  Betroffenen um Kurzdarstellungen, die sich auf die wesentlichen Umstände des  Sachverhalts beschränken. Mit Blick auf den Opferschutz364 und die Unschulds- vermutung365 haben die Gutachter zudem bewusst davon abgesehen, in der Fall- darstellung zwischen „grünen“ und „gelben“ Fällen zu differenzieren.  Nachfolgend sind alle nicht näher bezeichneten Beschuldigten Kleriker. Sofern der  Beschuldigte Laie ist, wird dies durch einen Klammerzusatz deutlich gemacht. So- fern ein Aktenvorgang mehrere Betroffene enthält, werden diese im Sinne der Ver- ständlichkeit mit einem Buchstaben alphabetisch benannt, wobei dies jedoch in  keinem Bezug zu den tatsächlichen Initialen der Personen steht.    Aktenvorgang 25  ",,,,,,,,,Köln,,
247,26130,K-5,26127,Im ,-399266,Mhuerten,2025-06-05T13:24:47.319+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
248,26135,no_annotation_63,26130,Jahr ,,,,,,,,,Köln,,
249,26139,CATMA_BDE316C7-B667-4A1B-B039-EA0CF01B5BCF,26135,1958,-12791831,Mhuerten,2025-06-03T14:33:43.535+0200,Reaktion,CATMA_CF1496D6-1684-4085-B5F6-57DC2B91426C,,,,Köln,Zeit,
250,26156,no_annotation_64,26139, wurde gegen den ,,,,,,,,,Köln,,
251,26169,CATMA_0D5E968F-9AF9-4D46-A817-30A0FC8A3D5F,26156,Beschuldigten,-7143428,Mhuerten,2025-06-03T14:37:59.256+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
252,26174,no_annotation_65,26169, ein ,,,,,,,,,Köln,,
253,26200,CATMA_294E31D5-F6C2-4C38-AC69-290075894817,26174,kirchliches Strafverfahren,-157253,Mhuerten,2025-07-10T15:34:30.577+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
254,26235,no_annotation_66,26200, durch- geführt. Hintergrund waren ,,,,,,,,,Köln,,
255,26256,CATMA_A172872E-1031-4262-9F0D-F658D94709E4,26235,sexuelle Verfehlungen,-13101205,Mhuerten,2025-07-04T23:53:53.118+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
256,26274,no_annotation_67,26256, sowohl gegenüber ,,,,,,,,,Köln,,
257,26286,CATMA_0817B0E5-0373-44C1-B47E-08D7F56BA70B,26274,volljährigen,-725551,Mhuerten,2025-06-04T14:02:48.287+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Köln,Alter (Betroffene),
258,26297,no_annotation_68,26286,  als auch ,,,,,,,,,Köln,,
259,26311,CATMA_C6F17BFA-F5FD-448A-9478-F4461D13D30B,26297,minderjährigen,-14472051,Mhuerten,2025-06-04T14:02:21.046+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Köln,Alter (Betroffene),minderjährig
260,26336,no_annotation_69,26311, Personen männlichen und ,,,,,,,,,Köln,,
261,26346,CATMA_17A9FD4B-6CE5-4F52-84DF-5ACB16D71179,26336,weiblichen,-13288961,Mhuerten,2025-05-23T12:39:20.409+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
262,26365,no_annotation_70,26346, Geschlechts. Die  ,,,,,,,,,Köln,,
263,26391,CATMA_92FAE5A5-A639-4161-8DE0-800DB22C8A1E,26365,minderjährigen Betroffenen,-14472051,Mhuerten,2025-06-04T14:02:21.046+0200,Minderjährigkeit nicht spezifiziert,CATMA_6B79399D-5227-4BAC-87F4-8ACBFC243998,,,,Köln,Alter (Betroffene),minderjährig
264,26401,no_annotation_71,26391, soll der ,,,,,,,,,Köln,,
265,26413,CATMA_DEF40A15-0AFB-4CEB-8E00-50DE33BBFF2A,26401,Beschuldigte,-7143428,Mhuerten,2025-06-03T14:38:09.042+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
266,26414,no_annotation_72,26413, ,,,,,,,,,Köln,,
267,26461,CATMA_E8C50B5C-96F6-42D5-88BD-793673837A9C,26414,unter der Kleidung im Genitalbe- reich berührt ,-7797647,Mhuerten,2025-07-04T23:54:29.649+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Macht- und Abhängigkeitsverhältnis,,,Köln,Tatbeschreibung,sexuell
268,26468,no_annotation_73,26461,haben. ,,,,,,,,,Köln,,
269,26566,CATMA_DEC91D13-D794-4302-8066-C5ACB139D78E,26468,Die Vorwürfe räumte der Beschuldigte im Rahmen des kir- chenrechtlichen Ermittlungsverfahrens ein.,-11832550,Mhuerten,2025-07-10T15:35:25.779+0200,Geständnis,CATMA_EEA0D644-183C-4A2F-91DC-0F509FE577CD,,,,Köln,Handeln der Beschuldigten,
270,26504,CATMA_A137354B-3454-4F89-9D1E-82265667F1B7,26492,Beschuldigte,-7143428,Mhuerten,2025-06-03T14:38:15.046+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
271,26561,CATMA_8DD85A24-05FD-4ED4-B168-E48E6827D6AB,26518, kir- chenrechtlichen Ermittlungsverfahrens,-157253,Mhuerten,2025-07-10T15:34:58.936+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
272,26567,no_annotation_74,26566, ,,,,,,,,,Köln,,
273,26765,CATMA_166F4B6D-DEC9-4843-A9DF-064E72B16B74_0,26567,Zur Strafe wurde der Beschuldigte sei- ner Ämter enthoben und unter Aufsicht gestellt. Zusätzlich wurde ihm ein dreijäh- riger Klosteraufenthalt und ein zehnjähriges Kontaktverbot mit Jugendlichen  ,-157253,Mhuerten,2025-07-10T15:36:29.852+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
274,27505,CATMA_166F4B6D-DEC9-4843-A9DF-064E72B16B74_1,27416,aufgegeben. Der Fall wurde im gleichen Jahr an die Glaubenskongregation in Rom  gemeldet.,-157253,Mhuerten,2025-07-10T15:36:29.852+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
275,26764,CATMA_4D4B5DED-B00B-4BAE-AA9A-5C1D8D93F476_0,26568,ur Strafe wurde der Beschuldigte sei- ner Ämter enthoben und unter Aufsicht gestellt. Zusätzlich wurde ihm ein dreijäh- riger Klosteraufenthalt und ein zehnjähriges Kontaktverbot mit Jugendlichen ,-9403721,Mhuerten,2025-06-03T14:33:02.021+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
276,27426,CATMA_4D4B5DED-B00B-4BAE-AA9A-5C1D8D93F476_1,27416,aufgegeben,-9403721,Mhuerten,2025-06-03T14:33:02.021+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
277,27416,no_annotation_75,26765,"  364 Vgl. dazu KG Berlin AfP 2011, 269, 270; Damm/Rehbock, Widerruf, Unterlassung und Scha- densersatz in den Medien, 3. Aufl. 2008, Rn. 245; von Strobl-Alberg/Peifer, in: Wenzel, Das Recht  der Wort- und Bildberichterstattung, 6. Aufl. 2018, Kap. 8 Rn. 45, 133; Burkhardt/Peifer, in: Wenzel,  Das Recht der Wort- und Bildberichterstattung, 6. Aufl. 2018, Kap. 10, Rn. 194.  365 Vgl. dazu BVerfG NJW 2012, 1500; BGH GRUR 2016, 532; Soehring/Hoene, Presserecht, 6.  Aufl. 2019, § 19, Rn. 19.77; Stollwerk/Wegner, in: Götting/Schertz/Seitz, Handbuch Persönlich- keitsrecht, 2. Aufl. 2019, § 26, Rn. 141.  

#######################

Seite 631

  611    ",,,,,,,,,Köln,,
278,28380,no_annotation_76,27505,"     Aktenvorgang 26  Im Jahr 2009 erhoben drei Betroffene den Vorwurf sexuellen Missbrauchs Minder- jähriger gegen den Beschuldigten. Sie gaben an, dass der Beschuldigte sie in der  Zeit seit Ende der 1960er Jahre sexuell missbraucht habe. Im Rahmen der Anhö- rung gestand der Beschuldigte die Vorwürfe (teilweise) ein. Der Beschuldigte war  zu diesem Zeitpunkt bereits seit vielen Jahren aufgrund einer Zivilheirat im Jahr  1993 vom Priesterdienst suspendiert. Auf die Durchführung einer kirchlichen Vor- untersuchung wurde deshalb ausdrücklich verzichtet. Das Verfahren wurde 2010  in Verbindung mit dem Laisierungsantrag des Beschuldigten der Glaubenskongre- gation in Rom übersandt. Die Glaubenskongregation in Rom entsprach dem An- trag des Beschuldigten und überließ es dem Erzbistum Köln über den Nachlass  verhängter Beugestrafen zu entscheiden.    Aktenvorgang 27  ",,,,,,,,,Köln,,
279,28384,K-6,28380,Dem ,-399266,Mhuerten,2025-06-05T13:27:50.510+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
280,28397,CATMA_F751A800-668E-4C0F-AC3C-696DFF3C8AEC,28384,Beschuldigten,-7143428,Mhuerten,2025-06-03T14:38:25.789+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
281,28412,no_annotation_77,28397, wurde im Jahr ,,,,,,,,,Köln,,
282,28416,CATMA_6EA6DEEE-D6D2-477E-A110-4B5EF3E39121,28412,1999,-4884623,Mhuerten,2025-06-03T14:40:00.595+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
283,28435,no_annotation_78,28416," vorgeworfen, eine ",,,,,,,,,Köln,,
284,28451,CATMA_F4867191-4D84-4415-AB3A-ED3758F6B836,28435,intime Beziehung,-6748794,Mhuerten,2025-07-04T23:55:12.791+0200,Verhältnis,CATMA_485F159D-27DD-425D-B715-C4877CAA7E0D,Macht- und Abhängigkeitsverhältnis,,,Köln,Tatbeschreibung,sexuell
285,28451,CATMA_E5C112DB-F649-4DB9-BC02-37A29529AC5B,28435,intime Beziehung,-11892824,Mhuerten,2025-06-05T13:30:28.842+0200,Verhältnis nicht weiter spezifiziert,CATMA_D6813191-08A6-4B4A-AE8E-7E4B8D5A86AC,,,,Köln,Framing der Taten,Verhältnis
286,28462,no_annotation_79,28451, zu  einer ,,,,,,,,,Köln,,
287,28479,CATMA_AB667D53-1FEC-4D2F-80FC-BC1A0AF4BDC3,28462,volljährigen Frau,-725551,Mhuerten,2025-06-04T14:02:48.287+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Köln,Alter (Betroffene),
288,28479,CATMA_FE9E4925-5482-40E8-BC1E-D20CCA42754A,28475,Frau,-13288961,Mhuerten,2025-06-03T14:37:08.926+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
289,28480,no_annotation_80,28479, ,,,,,,,,,Köln,,
290,28499,CATMA_468D07F3-D1A2-4356-8C66-A9C399F2D701,28480,aus seiner Gemeinde,-8672679,Mhuerten,2025-06-03T14:37:41.958+0200,Pfarrei,CATMA_694236AD-35A4-493B-B295-5526303EA538,,,,Köln,Tatkonstellation,Seelsorge
291,28521,no_annotation_81,28499, zu unterhalten. Dies ,,,,,,,,,Köln,,
292,28528,CATMA_1C3F6F9B-6FCE-4F35-914B-9815B48EA254,28521,gestand,-10010941,Mhuerten,2025-06-03T14:39:14.943+0200,Schritte der Wiedergutmachung,CATMA_F76B5CB5-7943-4581-949F-AAB3A8F69B40,,,,Köln,Handeln der Beschuldigten,
293,28533,no_annotation_82,28528, der ,,,,,,,,,Köln,,
294,28547,CATMA_95E9FC51-7D66-4385-B76A-29C94A643BB7,28533,Be- schuldigte,-7143428,Mhuerten,2025-06-03T14:38:54.360+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
295,28585,no_annotation_83,28547, gegenüber dem Erzbistum Köln ein und ,,,,,,,,,Köln,,
296,28628,CATMA_75BAF58C-D0A0-401F-BC72-0533A5B7F801,28585,wurde daraufhin beurlaubt und  entpflichtet,-9403721,Mhuerten,2025-06-03T14:39:34.473+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
297,28754,no_annotation_84,28628,. Ab dem Jahr 2000 wurde er in einer anderen Gemeinde eingesetzt.  Neuerliche Vorwürfe wurden gegen den Beschuldigten im Jahr ,,,,,,,,,Köln,,
298,28758,CATMA_162C0C6D-4448-4D35-B92B-4ED1AF74741C,28754,2010,-4884623,Mhuerten,2025-06-03T14:39:47.302+0200,Meldung,CATMA_607EF6E2-A9A4-4A08-8A52-1EEDF1AF140A,,,,Köln,Zeit,
299,28791,no_annotation_85,28758, erhoben. Die- ses Mal wurde dem ,,,,,,,,,Köln,,
300,28804,CATMA_AD50F86B-DA8A-4692-830F-86EE21EF5D2C,28791,Beschuldigten,-7143428,Mhuerten,2025-06-03T14:40:09.559+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
301,28981,no_annotation_86,28804, u. a. vorgeworfen in der Zeit zwischen den Jah- ren 1973 und 1978 einen damals minderjährigen Betroffenen sexuell missbraucht  zu haben. Der Beschuldigte gestand dies ein und b,,,,,,,,,Köln,,
302,29067,CATMA_7AD03815-032E-4996-8C27-B918842B3DFD,28981,erichtete darüber hinaus von  weiteren intimen Verhältnissen zu volljährigen Personen.,-11954305,Mhuerten,2025-06-03T14:40:33.429+0200,Beschuldigte,CATMA_2E0006E7-BB52-41BA-AF93-8AF55F73E5D5,indirekt,,,Köln,Zitat,
303,29041,CATMA_3800673D-69AD-4E95-B652-3BA193957FE4,29019, intimen Verhältnissen,-11892824,Mhuerten,2025-06-05T13:30:50.317+0200,Verhältnis nicht weiter spezifiziert,CATMA_D6813191-08A6-4B4A-AE8E-7E4B8D5A86AC,,,,Köln,Framing der Taten,Verhältnis
304,29057,CATMA_CC244816-6BEA-4EB2-963F-2D0C7C33898B,29045,volljährigen,-725551,Mhuerten,2025-06-04T14:02:48.287+0200,erwachsen,CATMA_EE521272-8EC0-40AC-968A-7EFB4F8B21F5,,,,Köln,Alter (Betroffene),
305,29066,CATMA_88EF1430-5457-46B9-A466-39ECFB481C8B,29058,Personen,-12849962,Mhuerten,2025-06-03T14:40:54.923+0200,unklar,CATMA_76B8CB6D-3A64-43A4-9962-48611A6D215E,,,,Köln,Geschlecht (Betroffene),
306,29072,no_annotation_87,29067, Der ,,,,,,,,,Köln,,
307,29084,CATMA_19D417C8-E1A1-4B0A-BF08-63E7FF52212E,29072,Beschuldigte,-7143428,Mhuerten,2025-06-03T14:41:03.578+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
308,29242,no_annotation_88,29084, wurde  daraufhin beurlaubt und abermals entpflichtet. Ihm wurde zudem aufgegeben sich  einer psychiatrischen Begutachtung zu unterziehen und sich in Zukunft ,,,,,,,,,Köln,,
309,32060,no_annotation_89,29248,"
#######################

Seite 633

  613    Anschrift verfügte das Erzbistum Köln nicht. Die Gemeinden, in denen der Be- schuldigte zuvor tätig gewesen war, wurden über den Verdacht informiert und um  weitere Hinweise gebeten. Weitere Verdachtsmeldungen infolge der Informierung  der Gemeinden sind nicht dokumentiert.     Aktenvorgang 30  Ein Stadtdechant teilte dem Erzbistum Köln im Jahr 2010 mit, dass ihm ein Vorwurf  gegen den Beschuldigten (Laie) zur Kenntnis gelangt sei. Der Beschuldigte sei  Mitarbeiter der Kinder- und Jugendbetreuung und soll dort im Jahr 2000 einen be- treuten Jungen im Rahmen eines einverständlichen Geschlechtsverkehrs absicht- lich mit HIV infiziert haben. Der Beschuldigte stritt den Vorwurf gegenüber dem  Leiter der Jugendeinrichtung ab. Nach Abgabe einer eidesstattlichen Versiche- rung, dass er seit dem Eintritt seiner Volljährigkeit am 08.04.1999 keinerlei sexu- elle Beziehungen zu einem Minderjährigen unterhalten habe, wurde die zwischen- zeitlich ausgesprochene Beurlaubung des Beschuldigten aufgehoben. Aufgrund  von Krankheit war der Beschuldigte zu diesem Zeitpunkt bereits in Rente und nur  noch in geringem Umfang für die Einrichtung tätig. Ausweislich des Briefs des  Stadtdechanten wurde eine vollständige Berufsunfähigkeit des Beschuldigten ge- prüft. Im Jahr 2010 sandte die Justitiarin ein Fax an die Staatsanwaltschaft. Die  Staatsanwältin stellte im Rahmen eines telefonischen Gesprächs in Aussicht, dass  das Verfahren wahrscheinlich eingestellt werde. Von Seiten des Erzbistums Köln  wurde gegenüber der Polizei bestätigt, dass keine konkreten Anhaltspunkte für  eine falsche Verdächtigung bestünden. Ob der Beschuldigte seinen Dienst wieder  aufnahm, ist nicht dokumentiert.    Aktenvorgang 31  Der Beschuldigte (Laie) war in den Jahren 1982/1983 Leiter einer Jugendgruppe  im Erzbistum Köln. In dieser Zeit soll der Beschuldigte eine damals 13-jährige Be- troffene sexuell missbraucht haben. Die Vorwürfe meldete die Betroffene im Jahr  

#######################

Seite 634

  614    2012 der Ansprechperson des Erzbistums Köln. Laut einer handschriftlichen Notiz  auf dem Protokoll der Betroffenenanhörung hat der Beschuldigte die Taten gestan- den. Weiteres ist nicht dokumentiert. Es findet sich jedoch eine handschriftliche  Notiz, die darauf hindeutet, dass der Beschuldigte seit dem Jahr 2004 nicht mehr  für die Kirche tätig ist.    Aktenvorgang 32  Im Jahr 2010 wandte sich die Tochter eines Betroffenen an das Erzbistum Köln  und erhob Vorwürfe gegen den Beschuldigten. Dieser habe ihren Vater während  der „Kriegsjahre“ sexuell missbraucht. Aufgrund gesundheitlicher Probleme sei der  Betroffene nicht in der Lage an einem Gespräch im Erzbistum Köln teilzunehmen.  Der Beschuldigte war bereits im Jahr 1955 verstorben.    Aktenvorgang 33  ",,,,,,,,,Köln,,
310,32064,K-7 ,32060,Der ,-399266,Mhuerten,2025-06-05T16:59:26.205+0200,Start,CATMA_7C23CC13-B5FE-4F69-AAB7-935F31D614C3,,,,Köln,Relevante Textstelle,
311,32076,CATMA_75E3EDFA-DAE9-49DB-BA67-623DE6059159,32064,Beschuldigte,-7143428,Mhuerten,2025-06-03T14:48:02.029+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
312,32087,no_annotation_90,32076, (Laie) war,,,,,,,,,Köln,,
313,32135,CATMA_A3D3A4F3-1193-4D7D-9585-1B6B6A1FEAE3,32087, Leiter einer Pfadfindergruppe im Erzbistum Köln,-3483813,Mhuerten,2025-06-03T14:48:15.085+0200,Jugendarbeit,CATMA_AF45C17A-352D-4069-BAA7-5654970A3BD9,,,,Köln,Tatkonstellation,
314,32163,no_annotation_91,32135,. Im  Jahr 2016 wurde er des,,,,,,,,,Köln,,
315,32200,CATMA_C5B69CDF-23FA-4BDB-A7CE-68373C1D3168,32163, sexuellen Missbrauchs Minderjähriger,-13101205,Mhuerten,2025-07-04T23:55:56.261+0200,nicht spezifizierte Taten,CATMA_B03D4763-9E0C-4E2D-9ACA-DD358DA82669,,,,Köln,Tatbeschreibung,sexuell
316,32200,CATMA_27C6EF36-552A-4176-A8B3-C00781C23611,32164,sexuellen Missbrauchs Minderjähriger,-13239067,Mhuerten,2025-07-04T23:56:27.760+0200,Missbrauch,CATMA_3B3B19B0-7DA0-4893-A328-7CF7A581786E,,,,Köln,Framing der Taten,
317,32200,CATMA_1B989217-36B5-4697-8F76-4C97A4412651,32186,Minderjähriger,-1117796,Mhuerten,2025-06-04T14:00:27.308+0200,minderjährig,CATMA_6262777C-8205-4331-A4C6-B9768A6FE461,,,,Köln,Alter (Betroffene),
318,32222,no_annotation_92,32200, bezichtigt. Bei den  ,,,,,,,,,Köln,,
319,32233,CATMA_BA2B5E8D-4E5B-4DA8-BF71-07B5DF3075F4,32222,Betroffenen,-13288961,Mhuerten,2025-06-03T14:49:07.924+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
320,32250,no_annotation_93,32233, soll es sich um ,,,,,,,,,Köln,,
321,32304,CATMA_D01D5C2E-C3FF-4EC2-A700-F68471403A52,32250,mehrere Jungen und Mädchen im Alter von ca. 14  Jahren,-4314639,Mhuerten,2025-06-04T14:01:55.704+0200,14-15,CATMA_390DF58B-FDF8-48FC-94C0-13FB6DA3439A,,,,Köln,Alter (Betroffene),minderjährig
322,32276,CATMA_9BEB2820-7D24-4C75-8492-0DC3A807D259,32269,Mädchen,-13288961,Mhuerten,2025-06-03T14:49:17.345+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
323,32309,no_annotation_94,32304, und ,,,,,,,,,Köln,,
324,32343,CATMA_B4F71A35-F5C7-4F8E-8004-CA43C64E2FDE,32309,ein Mädchen im Alter von 16 Jahren,-13717392,Mhuerten,2025-06-05T17:00:18.965+0200,16-17,CATMA_4AA524EC-865F-4B12-9259-381A9D8B90CA,,,,Köln,Alter (Betroffene),minderjährig
325,32320,CATMA_08FAEC45-735D-4707-8908-7B9F0217AFAF,32313,Mädchen,-13288961,Mhuerten,2025-06-03T14:50:41.427+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
326,32365,no_annotation_95,32343, gehandelt haben. Dem ,,,,,,,,,Köln,,
327,32380,CATMA_9CBC7AC6-E900-4C14-89DC-97587A77E91E,32365,Beschul- digten,-7143428,Mhuerten,2025-06-03T14:50:52.275+0200,Kleriker,CATMA_C5C97E2C-3134-4D0E-B852-01932DB00047,,,,Köln,Beschuldigte,
328,32403,no_annotation_96,32380, wurde vorgeworfen die ,,,,,,,,,Köln,,
329,32414,CATMA_F7285661-1E72-4D3C-849F-30510FFC6332,32403,Betroffenen,-13288961,Mhuerten,2025-06-03T14:51:05.684+0200,weiblich,CATMA_CC68784B-9178-4E0A-B4A0-5513728C0DB5,,,,Köln,Geschlecht (Betroffene),
330,32421,no_annotation_97,32414, u. a. ,,,,,,,,,Köln,,
331,32463,CATMA_8F34DBCF-2658-4F11-A526-9E956D1CD144,32421,umarmt und auf die Stirn geküsst  zu haben,-7797647,Mhuerten,2025-07-04T23:56:42.851+0200,Berührungen,CATMA_B89C553C-65ED-4920-BEF9-FA4A79BF5EC9,Macht- und Abhängigkeitsverhältnis,,,Köln,Tatbeschreibung,sexuell
332,32465,no_annotation_98,32463,. ,,,,,,,,,Köln,,
333,32564,CATMA_F70FC38A-3CC9-4486-AD4C-72E57E54931C,32465,"Er wurde daraufhin angewiesen, seine Tätigkeiten bis zur abschließen- den Klärung ruhen zu lassen. ",-9403721,Mhuerten,2025-07-10T15:37:34.432+0200,"Maßnahme, Strafe",CATMA_3A4B3749-0203-4919-9554-D54C3318A625,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
334,32875,CATMA_E75B49A5-26D0-4072-9BA8-EF7DE662A42F,32465,"Er wurde daraufhin angewiesen, seine Tätigkeiten bis zur abschließen- den Klärung ruhen zu lassen. Am 07.10.2016 wurde der Beschuldigte angehört.  Von Seiten des Erzbistums Köln hielt man die Erläuterungen des Beschuldigten,  wie es zu den in Rede stehenden Verhaltensweisen gekommen war, für plausibel.  Die Freistellung wurde aufgehoben. Der Beschuldigte sagte zu an einer Präventi- onsschulung teilzunehmen.",-157253,Mhuerten,2025-07-10T15:37:04.235+0200,Vorgehen allgemein,CATMA_EEC4BE9B-D7EF-429C-8614-E49A795ACF03,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
335,32769,CATMA_8B21F523-453B-4F0E-A45D-43AF867B2E6E,32612,"Von Seiten des Erzbistums Köln hielt man die Erläuterungen des Beschuldigten,  wie es zu den in Rede stehenden Verhaltensweisen gekommen war, für plausibel. ",-12290441,Mhuerten,2025-06-03T14:52:35.228+0200,Loyalität mit dem Täter,CATMA_02B331EC-D557-4CA5-8963-AAAA7043B65D,,,,Köln,Handeln der Bistumsverantwortlichen,
336,32805,CATMA_8471C959-6507-404A-AF9D-2E00D7A6BC67,32769, Die Freistellung wurde aufgehoben. ,-2587561,Mhuerten,2025-07-10T15:37:49.468+0200,keine Konsequenzen,CATMA_F3B42D93-42A0-40F7-AF5D-CF0D86BB0A5A,,,,Köln,Handeln der Bistumsverantwortlichen,Vorgehen
